XShoot,XTree,Year,Tree,Cultivar,Shoot,LeafP1,LeafP2,Count
462,34,2013,4,Gala,8,9,1,0
463,34,2013,4,Gala,9,1,9,0
463,34,2013,4,Gala,9,2,8,0
463,34,2013,4,Gala,9,3,7,0
463,34,2013,4,Gala,9,4,6,0
463,34,2013,4,Gala,9,5,5,0
463,34,2013,4,Gala,9,6,4,1
463,34,2013,4,Gala,9,7,3,0
463,34,2013,4,Gala,9,8,2,0
463,34,2013,4,Gala,9,9,1,0
464,34,2013,4,Gala,10,1,9,0
464,34,2013,4,Gala,10,2,8,0
464,34,2013,4,Gala,10,3,7,0
464,34,2013,4,Gala,10,4,6,0
464,34,2013,4,Gala,10,5,5,0
464,34,2013,4,Gala,10,6,4,0
464,34,2013,4,Gala,10,7,3,0
464,34,2013,4,Gala,10,8,2,0
464,34,2013,4,Gala,10,9,1,0
465,34,2013,4,Gala,11,1,7,0
465,34,2013,4,Gala,11,2,6,0
465,34,2013,4,Gala,11,3,5,0
465,34,2013,4,Gala,11,4,4,1
465,34,2013,4,Gala,11,5,3,0
465,34,2013,4,Gala,11,6,2,0
465,34,2013,4,Gala,11,7,1,0
488,37,2013,5,Gala,1,1,9,0
488,37,2013,5,Gala,1,2,8,0
488,37,2013,5,Gala,1,3,7,1
488,37,2013,5,Gala,1,4,6,0
488,37,2013,5,Gala,1,5,5,0
488,37,2013,5,Gala,1,6,4,0
488,37,2013,5,Gala,1,7,3,0
488,37,2013,5,Gala,1,8,2,0
488,37,2013,5,Gala,1,9,1,0
489,37,2013,5,Gala,2,1,11,0
489,37,2013,5,Gala,2,2,10,0
489,37,2013,5,Gala,2,3,9,0
489,37,2013,5,Gala,2,4,8,1
489,37,2013,5,Gala,2,5,7,0
489,37,2013,5,Gala,2,6,6,0
489,37,2013,5,Gala,2,7,5,0
489,37,2013,5,Gala,2,8,4,0
489,37,2013,5,Gala,2,9,3,0
489,37,2013,5,Gala,2,10,2,0
489,37,2013,5,Gala,2,11,1,0
490,37,2013,5,Gala,3,1,8,0
490,37,2013,5,Gala,3,2,7,10
490,37,2013,5,Gala,3,3,6,0
490,37,2013,5,Gala,3,4,5,0
490,37,2013,5,Gala,3,5,4,0
490,37,2013,5,Gala,3,6,3,1
490,37,2013,5,Gala,3,7,2,0
490,37,2013,5,Gala,3,8,1,0
491,37,2013,5,Gala,4,1,10,1
491,37,2013,5,Gala,4,2,9,0
491,37,2013,5,Gala,4,3,8,0
491,37,2013,5,Gala,4,4,7,0
491,37,2013,5,Gala,4,5,6,0
491,37,2013,5,Gala,4,6,5,0
491,37,2013,5,Gala,4,7,4,0
491,37,2013,5,Gala,4,8,3,0
491,37,2013,5,Gala,4,9,2,0
491,37,2013,5,Gala,4,10,1,0
492,37,2013,5,Gala,5,1,9,0
492,37,2013,5,Gala,5,2,8,1
492,37,2013,5,Gala,5,3,7,1
492,37,2013,5,Gala,5,4,6,0
492,37,2013,5,Gala,5,5,5,0
492,37,2013,5,Gala,5,6,4,0
492,37,2013,5,Gala,5,7,3,0
492,37,2013,5,Gala,5,8,2,0
492,37,2013,5,Gala,5,9,1,0
493,37,2013,5,Gala,6,1,9,0
493,37,2013,5,Gala,6,2,8,0
493,37,2013,5,Gala,6,3,7,2
493,37,2013,5,Gala,6,4,6,0
493,37,2013,5,Gala,6,5,5,0
493,37,2013,5,Gala,6,6,4,0
493,37,2013,5,Gala,6,7,3,0
493,37,2013,5,Gala,6,8,2,0
493,37,2013,5,Gala,6,9,1,0
494,37,2013,5,Gala,7,1,9,0
494,37,2013,5,Gala,7,2,8,0
494,37,2013,5,Gala,7,3,7,0
494,37,2013,5,Gala,7,4,6,1
494,37,2013,5,Gala,7,5,5,0
494,37,2013,5,Gala,7,6,4,1
494,37,2013,5,Gala,7,7,3,0
494,37,2013,5,Gala,7,8,2,0
494,37,2013,5,Gala,7,9,1,0
495,37,2013,5,Gala,8,1,9,0
495,37,2013,5,Gala,8,2,8,0
495,37,2013,5,Gala,8,3,7,0
495,37,2013,5,Gala,8,4,6,0
495,37,2013,5,Gala,8,5,5,1
495,37,2013,5,Gala,8,6,4,25
495,37,2013,5,Gala,8,7,3,0
495,37,2013,5,Gala,8,8,2,0
495,37,2013,5,Gala,8,9,1,0
496,37,2013,5,Gala,9,1,12,0
496,37,2013,5,Gala,9,2,11,0
496,37,2013,5,Gala,9,3,10,0
496,37,2013,5,Gala,9,4,9,20
496,37,2013,5,Gala,9,5,8,0
496,37,2013,5,Gala,9,6,7,0
496,37,2013,5,Gala,9,7,6,0
496,37,2013,5,Gala,9,8,5,0
496,37,2013,5,Gala,9,9,4,0
496,37,2013,5,Gala,9,10,3,0
496,37,2013,5,Gala,9,11,2,0
496,37,2013,5,Gala,9,12,1,0
497,37,2013,5,Gala,10,1,10,0
497,37,2013,5,Gala,10,2,9,0
497,37,2013,5,Gala,10,3,8,1
497,37,2013,5,Gala,10,4,7,0
497,37,2013,5,Gala,10,5,6,1
497,37,2013,5,Gala,10,6,5,0
497,37,2013,5,Gala,10,7,4,0
497,37,2013,5,Gala,10,8,3,0
497,37,2013,5,Gala,10,9,2,0
497,37,2013,5,Gala,10,10,1,0
498,37,2013,5,Gala,11,1,14,0
498,37,2013,5,Gala,11,2,13,0
498,37,2013,5,Gala,11,3,12,0
498,37,2013,5,Gala,11,4,11,3
498,37,2013,5,Gala,11,5,10,0
498,37,2013,5,Gala,11,6,9,0
498,37,2013,5,Gala,11,7,8,1
498,37,2013,5,Gala,11,8,7,0
498,37,2013,5,Gala,11,9,6,0
498,37,2013,5,Gala,11,10,5,0
498,37,2013,5,Gala,11,11,4,0
498,37,2013,5,Gala,11,12,3,0
498,37,2013,5,Gala,11,13,2,0
498,37,2013,5,Gala,11,14,1,0
499,37,2013,5,Gala,12,1,16,0
499,37,2013,5,Gala,12,2,15,0
499,37,2013,5,Gala,12,3,14,0
499,37,2013,5,Gala,12,4,13,0
499,37,2013,5,Gala,12,5,12,0
499,37,2013,5,Gala,12,6,11,0
499,37,2013,5,Gala,12,7,10,1
499,37,2013,5,Gala,12,8,9,2
499,37,2013,5,Gala,12,9,8,2
499,37,2013,5,Gala,12,10,7,0
499,37,2013,5,Gala,12,11,6,2
499,37,2013,5,Gala,12,12,5,0
499,37,2013,5,Gala,12,13,4,0
499,37,2013,5,Gala,12,14,3,0
499,37,2013,5,Gala,12,15,2,0
499,37,2013,5,Gala,12,16,1,0
500,37,2013,5,Gala,13,1,7,0
500,37,2013,5,Gala,13,2,6,0
500,37,2013,5,Gala,13,3,5,0
500,37,2013,5,Gala,13,4,4,0
500,37,2013,5,Gala,13,5,3,3
500,37,2013,5,Gala,13,6,2,0
500,37,2013,5,Gala,13,7,1,0
501,37,2013,5,Gala,14,1,7,0
501,37,2013,5,Gala,14,2,6,0
501,37,2013,5,Gala,14,3,5,0
501,37,2013,5,Gala,14,4,4,0
501,37,2013,5,Gala,14,5,3,0
501,37,2013,5,Gala,14,6,2,0
501,37,2013,5,Gala,14,7,1,7
502,37,2013,5,Gala,15,1,10,0
502,37,2013,5,Gala,15,2,9,0
502,37,2013,5,Gala,15,3,8,0
502,37,2013,5,Gala,15,4,7,0
502,37,2013,5,Gala,15,5,6,0
502,37,2013,5,Gala,15,6,5,0
502,37,2013,5,Gala,15,7,4,1
502,37,2013,5,Gala,15,8,3,0
502,37,2013,5,Gala,15,9,2,0
502,37,2013,5,Gala,15,10,1,0
533,40,2013,6,Gala,1,1,9,0
533,40,2013,6,Gala,1,2,8,0
533,40,2013,6,Gala,1,3,7,1
533,40,2013,6,Gala,1,4,6,1
533,40,2013,6,Gala,1,5,5,1
533,40,2013,6,Gala,1,6,4,0
533,40,2013,6,Gala,1,7,3,0
533,40,2013,6,Gala,1,8,2,0
533,40,2013,6,Gala,1,9,1,0
534,40,2013,6,Gala,2,1,10,0
534,40,2013,6,Gala,2,2,9,0
534,40,2013,6,Gala,2,3,8,0
534,40,2013,6,Gala,2,4,7,6
534,40,2013,6,Gala,2,5,6,2
534,40,2013,6,Gala,2,6,5,2
534,40,2013,6,Gala,2,7,4,1
534,40,2013,6,Gala,2,8,3,0
534,40,2013,6,Gala,2,9,2,0
534,40,2013,6,Gala,2,10,1,0
535,40,2013,6,Gala,3,1,9,0
535,40,2013,6,Gala,3,2,8,1
535,40,2013,6,Gala,3,3,7,1
535,40,2013,6,Gala,3,4,6,2
535,40,2013,6,Gala,3,5,5,2
535,40,2013,6,Gala,3,6,4,1
535,40,2013,6,Gala,3,7,3,0
535,40,2013,6,Gala,3,8,2,0
535,40,2013,6,Gala,3,9,1,0
536,40,2013,6,Gala,4,1,8,1
536,40,2013,6,Gala,4,2,7,0
536,40,2013,6,Gala,4,3,6,1
536,40,2013,6,Gala,4,4,5,5
536,40,2013,6,Gala,4,5,4,2
536,40,2013,6,Gala,4,6,3,0
536,40,2013,6,Gala,4,7,2,0
536,40,2013,6,Gala,4,8,1,0
537,40,2013,6,Gala,5,1,16,0
537,40,2013,6,Gala,5,2,15,0
537,40,2013,6,Gala,5,3,14,0
537,40,2013,6,Gala,5,4,13,0
537,40,2013,6,Gala,5,5,12,0
537,40,2013,6,Gala,5,6,11,0
537,40,2013,6,Gala,5,7,10,0
537,40,2013,6,Gala,5,8,9,0
537,40,2013,6,Gala,5,9,8,0
537,40,2013,6,Gala,5,10,7,1
537,40,2013,6,Gala,5,11,6,1
537,40,2013,6,Gala,5,12,5,0
537,40,2013,6,Gala,5,13,4,0
537,40,2013,6,Gala,5,14,3,0
537,40,2013,6,Gala,5,15,2,0
537,40,2013,6,Gala,5,16,1,0
538,40,2013,6,Gala,6,1,8,0
538,40,2013,6,Gala,6,2,7,0
538,40,2013,6,Gala,6,3,6,0
538,40,2013,6,Gala,6,4,5,0
538,40,2013,6,Gala,6,5,4,0
538,40,2013,6,Gala,6,6,3,0
538,40,2013,6,Gala,6,7,2,0
538,40,2013,6,Gala,6,8,1,0
539,40,2013,6,Gala,7,1,7,0
539,40,2013,6,Gala,7,2,6,0
539,40,2013,6,Gala,7,3,5,0
539,40,2013,6,Gala,7,4,4,0
539,40,2013,6,Gala,7,5,3,0
539,40,2013,6,Gala,7,6,2,0
539,40,2013,6,Gala,7,7,1,0
540,40,2013,6,Gala,8,1,7,0
540,40,2013,6,Gala,8,2,6,0
540,40,2013,6,Gala,8,3,5,0
540,40,2013,6,Gala,8,4,4,0
540,40,2013,6,Gala,8,5,3,0
540,40,2013,6,Gala,8,6,2,1
540,40,2013,6,Gala,8,7,1,0
541,40,2013,6,Gala,9,1,7,0
541,40,2013,6,Gala,9,2,6,0
541,40,2013,6,Gala,9,3,5,1
541,40,2013,6,Gala,9,4,4,2
541,40,2013,6,Gala,9,5,3,0
541,40,2013,6,Gala,9,6,2,0
541,40,2013,6,Gala,9,7,1,0
542,40,2013,6,Gala,10,1,8,0
542,40,2013,6,Gala,10,2,7,1
542,40,2013,6,Gala,10,3,6,0
542,40,2013,6,Gala,10,4,5,0
542,40,2013,6,Gala,10,5,4,4
542,40,2013,6,Gala,10,6,3,2
542,40,2013,6,Gala,10,7,2,0
542,40,2013,6,Gala,10,8,1,0
543,40,2013,6,Gala,11,1,8,0
543,40,2013,6,Gala,11,2,7,1
543,40,2013,6,Gala,11,3,6,0
543,40,2013,6,Gala,11,4,5,13
543,40,2013,6,Gala,11,5,4,50
543,40,2013,6,Gala,11,6,3,40
543,40,2013,6,Gala,11,7,2,1
543,40,2013,6,Gala,11,8,1,0
544,40,2013,6,Gala,12,1,12,0
544,40,2013,6,Gala,12,2,11,0
544,40,2013,6,Gala,12,3,10,0
544,40,2013,6,Gala,12,4,9,0
544,40,2013,6,Gala,12,5,8,1
544,40,2013,6,Gala,12,6,7,1
544,40,2013,6,Gala,12,7,6,15
544,40,2013,6,Gala,12,8,5,6
544,40,2013,6,Gala,12,9,4,2
544,40,2013,6,Gala,12,10,3,2
544,40,2013,6,Gala,12,11,2,0
544,40,2013,6,Gala,12,12,1,0
